Status, Date, Location, Opponent, Outcome, Score
Away, 04/09/2019 - Tue, 1208 Colton St, @Columbus, L, 0-4
Away, 04/11/2019 - Thu, Paul Johnson Field, @Centerville, L, 0-2
Home, 04/12/2019 - Fri, Central Lee High School, Fort Madison, L, 0-7
Home, 04/16/2019 - Tue, Central Lee High School, Holy Trinity Catholic, L, 0-10
Away, 04/26/2019 - Fri, Mediapolis Community School, @Mediapolis, L, 0-5
Home, 04/30/2019 - Tue, Central Lee High School, Wapello, Game Cancelled, N/A
Away, 05/02/2019 - Thu, 57 8th St  South Park, @Holy Trinity Catholic, L, 0-8
Home, 05/06/2019 - Mon, Central Lee High School, Keokuk, L, 0-4
Away, 05/23/2019 - Thu, Mid-Prairie High School, @Mid-Prairie, L, 1-7
