Status, Date, Location, Opponent, Outcome, Score
Home, 04/04/2019 - Thu, West Sioux High School, West Sioux, L, 1-2
Away, 04/09/2019 - Tue, Sioux Center Football Field, @Sioux Center, L, 1-6
Home, 04/16/2019 - Tue, Sheldon High School, MOC-Floyd Valley, L, 0-9
Home, 04/23/2019 - Tue, Sheldon High School, Bishop Heelan, L, 0-10
Away, 05/07/2019 - Tue, Unity Christian, Orange City, @Unity Christian, L, 0-8
Away, 05/14/2019 - Tue, Western Christian High School, @Western Christian, L, 0-10
Away, 05/23/2019 - Thu, Spirit Lake High School, @Spirit Lake, L, 0-4
